Date,Open,High,Low,Close,RSI,pSAR,TEMA,ADX
2012-10-11,171.3000030517578,171.9499969482422,171.1300048828125,171.32000732421875,58.24500344153514,169.6510910610159,171.91955557443606,32.69206051007891
2012-10-12,171.14999389648438,171.41000366210938,169.80999755859375,170.05999755859375,51.899180293389236,174.07000732421875,171.79144418427012,30.816863536621355
2012-10-15,169.00999450683594,169.10000610351562,167.52999877929688,168.35000610351562,44.77026199232184,173.98480712890625,171.54919695187803,29.412974860653453
2012-10-16,168.8699951171875,169.4499969482422,168.6699981689453,169.4199981689453,49.449349703199196,173.7266147949219,171.25707731600457,27.89807501186619
2012-10-17,169.2100067138672,169.9499969482422,168.9199981689453,169.5399932861328,49.961339818320596,173.47875015429688,170.96231968729376,26.187408595789556
2012-10-18,168.8000030517578,169.30999755859375,168.58999633789062,168.7899932861328,46.772671285129846,173.24080009929688,170.66274254217984,24.785506757148305
2012-10-19,168.4199981689453,168.4499969482422,166.22999572753906,166.97000122070312,40.08664704941684,173.01236804649687,170.30263734384727,24.63951804147223
2012-10-22,167.0800018310547,167.6300048828125,167.02999877929688,167.5800018310547,43.02629738446054,172.60542570735942,169.91712016217343,24.50395709120159
2012-10-23,166.0399932861328,166.05999755859375,165.1199951171875,165.42999267578125,36.27123824791324,172.22289990857018,169.4578324960031,25.149645395401
2012-10-24,165.77999877929688,165.8300018310547,164.60000610351562,164.86000061035156,34.71517335911799,171.65466752525958,168.92547141877975,25.93613577672895
2012-10-25,166.2899932861328,166.52999877929688,165.77000427246094,166.02000427246094,40.325986471856915,170.94920138308518,168.40186860473497,26.141215178778886
2012-10-26,166.22999572753906,166.60000610351562,165.77000427246094,165.92999267578125,40.038435765551796,170.31428185512823,167.92505874901568,26.27844080373713
2012-10-31,166.47000122070312,167.27999877929688,166.3800048828125,166.8300018310547,44.31413871089943,169.74285427996696,167.5451731799141,25.8841003066268
2012-11-01,167.02000427246094,167.0399932861328,166.0399932861328,166.07000732421875,41.615539963721,169.22856946232184,167.2378589967739,25.686599948878808
2012-11-02,164.4499969482422,164.47000122070312,162.3000030517578,162.60000610351562,32.02591868594963,168.76571312644123,166.85994916461198,26.935953996637867
2012-11-05,163.1199951171875,163.4199981689453,162.80999755859375,163.22999572753906,34.95639992429252,167.9898279174792,166.42465600637183,28.096068469556997
2012-11-06,163.91000366210938,166.77000427246094,163.61000061035156,166.3000030517578,46.95725717986171,167.30704893359263,166.08059738681467,26.992529860760612
2012-11-07,166.8699951171875,167.1300048828125,165.0399932861328,166.49000549316406,47.60161932414423,162.3000030517578,165.86793486920988,25.774034433854883
2012-11-08,166.13999938964844,168.16000366210938,166.1199951171875,167.99000549316406,52.5067716402479,162.3966030883789,165.82793446504235,24.100131078754746
2012-11-09,168.2100067138672,168.5399932861328,167.5500030517578,167.82000732421875,51.91363636865216,162.62713911132812,165.92324415701734,22.406860499668888
2012-11-12,168.10000610351562,168.27999877929688,167.2100067138672,167.4499969482422,50.5745012927148,162.9819103618164,166.09048220886416,20.958149933110786
2012-11-13,166.66000366210938,167.94000244140625,166.6300048828125,167.10000610351562,49.27959735929061,163.3153953372754,166.27306412777392,19.921005876406305
2012-11-14,167.4600067138672,168.0399932861328,166.77999877929688,167.13999938964844,49.438905327575334,163.62887121420684,166.44496503801736,18.896244917865157
2012-11-15,167.0,167.0500030517578,165.17999267578125,166.08999633789062,45.406527219547556,163.9235385385224,166.55598731340297,18.7721807875911
2012-11-16,165.74000549316406,166.36000061035156,165.47000122070312,165.8800048828125,44.622658049820195,164.20052582337902,166.59515153556072,18.656978380908047
2012-11-19,167.75,168.16000366210938,167.3800048828125,167.8699951171875,52.917673779143456,164.46089387114426,166.65008722441104,17.395251409929745
2012-11-20,167.75,168.02000427246094,166.83999633789062,167.38999938964844,50.93578525293234,164.7056398360436,166.72285750869938,16.525468401626355
2012-11-21,167.19000244140625,167.82000732421875,166.97000122070312,167.55999755859375,51.626780447989496,164.93570104304894,166.81305093459437,15.717812751058924
2012-11-23,167.97000122070312,170.00999450683594,167.8000030517578,169.61000061035156,59.106122772762205,165.15195857763396,166.98861402076142,15.478802935554572
2012-11-26,169.55999755859375,169.72999572753906,169.25,169.42999267578125,58.25437928586682,165.54060145197013,167.23437689707762,15.256865249729104
2012-11-27,169.13999938964844,169.39999389648438,168.6199951171875,168.7100067138672,54.849763028006834,165.8981528963594,167.49187636612604,14.626744405925123
2012-11-28,165.42999267578125,166.83999633789062,165.3800048828125,166.5500030517578,46.137874412283644,170.00999450683594,167.65121002569856,14.843218606293023
2012-11-29,167.13999938964844,167.5,166.85000610351562,167.17999267578125,48.69729363343686,169.91739471435548,167.7226962985032,14.64664666367373
2012-11-30,166.94000244140625,167.22000122070312,165.52999877929688,166.0500030517578,44.60326969531826,169.82664691772462,167.68766863610338,15.044767966186088
2012-12-03,166.11000061035156,166.9199981689453,166.0399932861328,166.1300048828125,44.95609921222713,169.73771407702637,167.57247128488402,15.414452032804705
2012-12-04,164.05999755859375,164.8300018310547,163.8699951171875,164.4199981689453,39.20784088770107,169.6505598931421,167.34662766818468,16.611829796231103
2012-12-05,164.22000122070312,164.5,163.1999969482422,164.1199951171875,38.283001792635346,169.4193373021039,167.0270471123023,17.953647899366263
2012-12-06,163.72000122070312,165.0,163.52999877929688,164.5,40.20694472623674,169.0461768808722,166.6689525292129,18.844216077422978
2012-12-07,164.8800048828125,165.22000122070312,164.60000610351562,165.16000366210938,43.50128039783045,168.6954060849144,166.3363987237852,19.511728896916317
2012-12-10,166.11000061035156,166.16000366210938,165.7100067138672,165.8000030517578,46.57510229937436,168.36568153671405,166.07776370307084,19.463102790506518
2012-12-11,165.4499969482422,165.66000366210938,165.1199951171875,165.64999389648438,45.944154761215486,168.05574046140575,165.8922407422128,19.69060290842854
2012-12-12,166.1999969482422,166.94000244140625,165.36000061035156,165.77000427246094,46.56778664599577,167.76439585061593,165.77195188265497,19.034607702356585
2012-12-13,163.8699951171875,164.89999389648438,163.77999877929688,164.3699951171875,40.67275664127047,167.49053191647351,165.65025332168375,19.16885327947229
2012-12-14,164.1699981689453,164.47999572753906,164.02000427246094,164.1300048828125,39.74396354900809,167.23309981837963,165.50338305243923,19.29350988679402
2012-12-17,164.16000366210938,164.6199951171875,164.1300048828125,164.44000244140625,41.59913492921533,166.99111364617139,165.34774750939812,19.30726768021964
2012-12-18,164.35000610351562,164.42999267578125,160.89999389648438,162.0800018310547,33.21503086425705,166.76364664429565,165.10883718608187,20.62469399452425
2012-12-19,161.30999755859375,162.22000122070312,161.11000061035156,161.69000244140625,32.06492176134265,166.29455442447073,164.78056905818553,21.848018429235672
2012-12-20,159.8699951171875,160.1199951171875,158.38999938964844,159.72999572753906,27.00418478002749,165.86298958223182,164.32387282391835,23.790408004478564
2012-12-21,159.82000732421875,160.75999450683594,159.77999877929688,160.3300018310547,30.61442078103715,165.11569056297347,163.79960539691191,25.126285838325618
2012-12-24,160.8800048828125,160.9600067138672,160.47000122070312,160.6199951171875,32.35576792835657,164.44312144564097,163.27347471684647,26.21842245801961
2012-12-26,161.36000061035156,161.49000549316406,160.63999938964844,160.77999877929688,33.34967340889181,163.8378092400417,162.79084525153792,26.83211025128711
2012-12-27,160.22999572753906,161.30999755859375,160.0500030517578,161.16000366210938,35.763682429892356,163.29302825500238,162.3858296523696,27.61465669166327
2012-12-28,160.94000244140625,160.97000122070312,160.14999389648438,160.5399932861328,33.62385581272045,162.80272536846698,162.0404504886481,28.341306957726854
2012-12-31,160.89999389648438,162.75,160.77000427246094,162.02000427246094,42.47224906847179,158.38999938964844,161.80152685875763,27.659827985636984
2013-01-02,163.49000549316406,164.13999938964844,163.13999938964844,163.1699981689453,48.24544448499585,158.47719940185547,161.706772895166,26.145774476103895
2013-01-03,162.47999572753906,162.8800048828125,160.8300018310547,161.1999969482422,40.708730048903746,158.7037114013672,161.66053223263395,25.787024518521527
2013-01-04,159.52000427246094,160.6300048828125,158.88999938964844,160.44000244140625,38.227697131939344,164.13999938964844,161.5954493943602,26.15338847453952
2013-01-07,159.36000061035156,159.9600067138672,159.14999389648438,159.42999267578125,35.16077198277957,164.03499938964845,161.46145491695324,26.493583576556226
2013-01-08,160.4600067138672,160.99000549316406,160.00999450683594,160.55999755859375,40.87593660799599,163.93209938964844,161.3083941754879,26.14537517066981
2013-01-09,160.77000427246094,160.8300018310547,159.89999389648438,160.49000549316406,40.63700928330683,163.83125738964844,161.15905589311393,25.86739802685215
2013-01-10,161.61000061035156,162.55999755859375,161.61000061035156,161.97999572753906,47.65186314983486,163.73243222964845,161.07994307310193,24.555604530658435
2013-01-11,161.86000061035156,161.89999389648438,160.11000061035156,161.05999755859375,44.18033949590917,163.63558357284845,161.04140980584816,24.006531199747663
2013-01-14,161.8800048828125,161.97000122070312,161.1300048828125,161.5399932861328,46.37536555084403,163.54067188918444,161.0433562709324,23.45440678790222
2013-01-15,162.8000030517578,163.1699981689453,162.35000610351562,162.55999755859375,50.80270682442578,163.44765843919373,161.1129639912306,22.2317389090749
2013-01-16,162.4199981689453,163.02999877929688,162.14999389648438,162.64999389648438,51.1856494416625,163.35650525820282,161.2415000783761,21.19750865678885
2013-01-17,161.94000244140625,164.39999389648438,161.8300018310547,163.35000610351562,54.173601849758825,158.88999938964844,161.43226506736977,19.90157714054154
2013-01-18,163.9499969482422,163.97000122070312,163.02000427246094,163.08999633789062,52.878878077654036,159.00019927978516,161.65340811422826,18.698212161169035
2013-01-22,163.47999572753906,164.22000122070312,163.3699951171875,163.6699981689453,55.43737313473229,159.10819517211914,161.90090720514695,17.724729832009476
2013-01-23,163.9199981689453,163.9499969482422,163.0,163.2100067138672,52.9804601855468,159.21403114660643,162.14053423031646,16.5801347406253
2013-01-24,161.97999572753906,162.27000427246094,161.17999267578125,161.4199981689453,44.681802768896155,159.317750401604,162.2890167457248,16.329144379938352
2013-01-25,160.55999755859375,161.0399932861328,160.30999755859375,160.64999389648438,41.65891009622116,159.4193952715016,162.31129346353362,16.527941573097447
2013-01-28,160.24000549316406,160.72999572753906,160.02000427246094,160.2899932861328,40.28661471575105,159.51900724400124,162.21553745605132,16.853267904086923
2013-01-29,161.00999450683594,161.30999755859375,160.69000244140625,160.99000549316406,44.13987761127967,159.6166269770509,162.0642443480935,16.724233300646116
2013-01-30,162.67999267578125,163.0399932861328,162.02999877929688,162.19000244140625,50.08605737406694,159.71229431543958,161.94037764921765,15.58908015452153
2013-01-31,161.6199951171875,161.80999755859375,160.47000122070312,161.1999969482422,45.758434063546325,159.80604830706048,161.8293293749274,15.267383647052057
2013-02-01,162.66000366210938,162.77000427246094,160.8699951171875,161.4499969482422,47.00370877984754,159.89792721884896,161.73682009656426,14.392302402645155
2013-02-04,161.19000244140625,162.4199981689453,161.14999389648438,162.0,49.737628162803006,159.98796855240167,161.68353514484534,13.579726961410175
2013-02-05,162.75,162.7899932861328,161.3300018310547,161.9600067138672,49.53751249363001,160.07620905928331,161.6659265206897,12.625698276232521
2013-02-06,162.1300048828125,162.6300048828125,161.99000549316406,162.38999938964844,51.783712595578876,160.16268475602735,161.6902713727768,11.739814497138985
2013-02-07,161.24000549316406,162.9600067138672,161.1300048828125,161.83999633789062,48.79201776729767,160.2474309388365,161.7262806252508,11.444747937604536
2013-02-08,161.4600067138672,162.02000427246094,161.1999969482422,161.57000732421875,47.34600178326607,160.33048219798945,161.75062236419686,11.170757560893978
2013-02-11,159.77999877929688,159.97999572753906,159.25,159.6999969482422,38.774561277536215,164.39999389648438,161.68924715140957,12.041340534928098
2013-02-12,159.35000610351562,160.0500030517578,158.8800048828125,159.88999938964844,39.96383895498596,164.2969940185547,161.55174760950683,13.034011780399467
2013-02-13,159.60000610351562,159.63999938964844,158.77000427246094,159.0500030517578,36.58079674472997,164.080314453125,161.3346835343688,14.012183110698427
2013-02-14,159.30999755859375,159.64999389648438,158.0399932861328,158.35000610351562,33.9979624542883,163.76169584228515,161.03977704549857,15.291070230337466
2013-02-15,156.4199981689453,156.5800018310547,154.55999755859375,155.75999450683594,26.533102515362376,163.30395963779296,160.602715874168,17.775100204291338
2013-02-19,155.8000030517578,155.83999633789062,154.92999267578125,155.3300018310547,25.530847944377662,162.42956342987304,160.04156124715294,20.08169946581993
2013-02-20,153.89999389648438,153.92999267578125,150.83999633789062,151.44000244140625,18.662723093202747,161.64260684274512,159.2705464696891,23.17416001626517
2013-02-21,152.0,153.41000366210938,151.89999389648438,152.6199951171875,25.23319032371807,160.3462935821626,158.39092691023097,26.04573052739289
2013-02-22,152.25999450683594,152.99000549316406,151.92999267578125,152.97000122070312,27.11394461455961,159.20553791284996,157.5064026459849,28.712188859154345
2013-02-25,153.52000427246094,154.55999755859375,153.30999755859375,154.33999633789062,34.10152273041537,158.20167292385483,156.7324719337138,29.86593525094732
2013-02-26,154.38999938964844,156.8000030517578,153.32000732421875,156.22000122070312,42.279352481648104,157.31827173353912,156.1729779876904,29.402936445711735
2013-02-27,155.4600067138672,155.60000610351562,154.0800018310547,154.57000732421875,37.84089440319116,156.8000030517578,155.7627055634697,28.973008983707263
2013-02-28,154.08999633789062,154.16000366210938,152.38999938964844,153.0,34.165563799601074,156.8000030517578,155.40069142000817,29.20228927720018
2013-03-01,153.16000366210938,153.61000061035156,152.13999938964844,152.44000244140625,32.93675321817723,156.08480224609374,155.03717639772077,29.502226025085374
2013-03-04,152.4499969482422,152.74000549316406,151.8699951171875,152.3000030517578,32.62087718327132,155.45542553710936,154.6660845154127,29.878113466604656
2013-03-05,153.10000610351562,153.38999938964844,152.11000061035156,152.3800048828125,33.01621109499868,154.9015740332031,154.30428702804505,29.74205974089216
2013-03-06,152.1699981689453,153.3800048828125,151.64999389648438,153.22999572753906,37.23015524827817,154.4141847097656,153.99925421736594,29.806012881492897
2013-03-07,153.02000427246094,153.2100067138672,152.39999389648438,152.69000244140625,35.693871224635245,153.9852821051406,153.74163234417955,29.865397940622152
2013-03-08,151.61000061035156,153.2899932861328,151.39999389648438,152.7100067138672,35.79956118809401,153.6078478130706,153.5266406555092,30.343142316900366
2013-03-11,152.82000732421875,153.05999755859375,152.64999389648438,152.99000549316406,37.35162388312827,153.2899932861328,153.36014334218982,30.78676209487299
2013-03-12,154.07000732421875,154.69000244140625,153.89999389648438,154.19000244140625,43.64016186178984,150.83999633789062,153.28191622499116,29.844307627937887
2013-03-13,154.25999450683594,154.60000610351562,153.4199981689453,153.66000366210938,41.651548151364196,150.91699645996093,153.26412758284715,29.217441330591093
2013-03-14,153.02000427246094,154.1699981689453,153.00999450683594,153.67999267578125,41.759341393156404,150.99245657958983,153.2842609180505,28.845929017967556
2013-03-15,154.1199951171875,154.72000122070312,153.97000122070312,154.0,43.55707342361562,151.06640749682614,153.3369194960059,28.047452371831984
2013-03-18,155.6999969482422,155.92999267578125,155.0,155.3800048828125,50.63381922804948,151.2125512457812,153.46123278815148,26.39685336957176
2013-03-19,155.22000122070312,156.33999633789062,155.10000610351562,156.0800018310547,53.798162071984756,151.49559773158123,153.6715391807195,24.57951357129539
2013-03-20,155.52999877929688,155.8300018310547,154.8800048828125,155.3699951171875,50.277846004384465,151.883149620086,153.9157069063198,23.043895529391914
2013-03-21,156.1699981689453,156.42999267578125,155.8800048828125,156.25,54.271821797002204,152.23969735751035,154.193060175577,21.614636247260403
2013-03-22,155.4499969482422,155.99000549316406,155.4199981689453,155.5500030517578,50.77780366680745,152.65872688933743,154.4585969389318,20.19765129680676
2013-03-25,154.7100067138672,155.57000732421875,154.36000061035156,155.24000549316406,49.2651572005837,153.0358534679818,154.68073070834328,19.610429881190466
2013-03-26,154.47000122070312,154.91000366210938,154.27999877929688,154.72000122070312,46.74937711196238,153.37526738876176,154.8338685583078,19.11777561609006
2013-03-27,154.6699981689453,155.6199951171875,154.50999450683594,155.36000061035156,50.12513919280111,153.6807399174637,154.94634713963222,18.064006476113978
2013-03-28,154.5,154.8000030517578,154.22000122070312,154.4499969482422,45.6899133755485,153.95566519329546,154.9992340761499,17.301035685850366
2013-04-01,154.57000732421875,154.92999267578125,154.3000030517578,154.6699981689453,46.91288368615381,154.20309794154403,155.008558878546,16.477492586831943
2013-04-02,153.08999633789062,153.30999755859375,152.25999450683594,152.42999267578125,37.62321888007429,156.42999267578125,154.90705638862696,17.074150503244113
2013-04-03,152.02000427246094,152.52999877929688,149.9199981689453,150.72999572753906,32.3823840222881,156.34659271240236,154.6443256924051,18.70154574437891
2013-04-04,149.64999389648438,150.60000610351562,149.44000244140625,150.2899932861328,31.17205998921928,156.08952893066407,154.24066747088168,20.394385023805874
2013-04-05,151.5399932861328,152.9600067138672,151.07000732421875,152.80999755859375,44.066336467749295,155.6905573413086,153.84691730254212,20.105265235587606
2013-04-08,152.38999938964844,152.58999633789062,151.60000610351562,152.16000366210938,41.88661903174183,155.31552404731445,153.49570794766237,19.8367968608135
2013-04-09,152.32000732421875,153.85000610351562,152.27999877929688,153.33999633789062,47.01091696966711,154.96299275095996,153.24239045878505,18.741801197707893
2013-04-10,152.6699981689453,152.7100067138672,150.5800018310547,150.75,38.90243528001871,154.63161333238673,152.99144211403274,18.603649889206984
2013-04-11,150.75999450683594,151.7100067138672,150.6300048828125,151.0500030517578,40.18929424058929,154.32011667892792,152.73435126942826,18.47536653131328
2013-04-12,148.64999389648438,148.85000610351562,143.42999267578125,143.9499969482422,26.15102642854919,154.02730982467662,152.21674715046186,20.65905609274864
2013-04-15,136.0,136.75,130.50999450683594,131.30999755859375,15.662170713489573,153.17952445276498,150.98182351468068,24.24523040328784
2013-04-16,134.89999389648438,135.11000061035156,131.75999450683594,132.8000030517578,19.74836274931781,150.91257145817207,149.1811253919746,27.575249405931384
2013-04-17,133.80999755859375,134.9499969482422,132.32000732421875,132.8699951171875,19.944577986102722,148.87231376303845,147.07552210959284,30.667409908386105
2013-04-18,134.1199951171875,135.30999755859375,133.6199951171875,134.3000030517578,24.031413818181406,147.0360818374182,144.95230633244927,33.35949610462336
2013-04-19,136.0,136.02000427246094,134.60000610351562,135.47000122070312,27.301457567400767,145.38347310435998,143.02313890234885,35.495598023451734
2013-04-22,138.14999389648438,138.27000427246094,137.22000122070312,137.89999389648438,33.68599238541646,143.89612524460756,141.46187568636634,36.38807769941426
2013-04-23,137.22000122070312,137.24000549316406,135.85000610351562,136.8800048828125,32.39975680432351,142.5575121708304,140.24469415265298,37.43154090288231
2013-04-24,138.08999633789062,138.5500030517578,137.4499969482422,138.3699951171875,36.23028164791921,141.35276040443094,139.3755950322241,37.79456404175662
2013-04-25,140.0,142.0800018310547,139.7899932861328,141.6300048828125,43.74162128491558,130.50999450683594,138.91845009697548,36.70475048571728
2013-04-26,142.3000030517578,143.42999267578125,140.0399932861328,140.91000366210938,42.54956425611581,130.7413946533203,138.7756459614793,35.215062252697706
2013-04-29,142.1300048828125,142.66000366210938,141.49000549316406,142.3000030517578,45.63010334814504,131.24893857421873,138.8935348791969,33.83178032203668
2013-04-30,142.27000427246094,142.8300018310547,141.5500030517578,142.77000427246094,46.67137217362026,131.73618073828123,139.20167533006082,32.481865996883094
2013-05-01,140.58999633789062,141.5500030517578,139.3000030517578,141.11000061035156,43.50244152877938,132.20393321578123,139.55697705460673,31.843888692726953
2013-05-02,142.0,142.47000122070312,141.63999938964844,141.9199981689453,45.44881294142319,132.65297559418124,139.921656528485,30.874641120764842
2013-05-03,141.6999969482422,142.7100067138672,141.39999389648438,142.08999633789062,45.87029290238199,133.08405627744526,140.27487694632313,29.9746255182286
2013-05-06,142.3300018310547,142.4600067138672,141.6300048828125,142.14999389648438,46.02878548239771,133.4978937333787,140.60257520034548,29.138896744444942
2013-05-07,140.3800048828125,140.63999938964844,139.3699951171875,140.3800048828125,42.11141399695271,133.8951776910748,140.82950918006352,29.039071874486698
2013-05-08,141.77999877929688,142.80999755859375,141.49000549316406,142.4600067138672,47.740154104749486,134.27657029046304,141.02814114057207,27.9703647488704
2013-05-09,141.3300018310547,142.36000061035156,140.50999450683594,140.80999755859375,44.07869409964012,134.64270718587576,141.15881075073935,27.281496772421832
2013-05-10,138.22000122070312,139.75,137.25999450683594,139.60000610351562,41.56135998666921,134.99419860547198,141.1777325564205,27.517504621911453
2013-05-13,138.4600067138672,138.97000122070312,138.16000366210938,138.42999267578125,39.22840673041873,135.33163036828435,141.05687010446107,27.7366547678661
2013-05-14,137.9499969482422,139.16000366210938,137.63999938964844,137.80999755859375,38.010804445316325,135.65556486058424,140.80567026571364,28.07451118064688
2013-05-15,136.58999633789062,136.97999572753906,134.22999572753906,134.6300048828125,32.44776535581522,143.42999267578125,140.35224947859683,29.163094866926702
2013-05-16,133.17999267578125,134.47999572753906,133.0,134.08999633789062,31.601945139606492,143.24599273681642,139.72452960933768,30.4117280655697
2013-05-17,133.1699981689453,133.47999572753906,131.02000427246094,131.07000732421875,27.313839841128978,142.83615302734376,138.88736989350653,31.92335776807393
2013-05-20,130.8800048828125,135.32000732421875,130.85000610351562,135.1199951171875,39.223981033116225,142.1271841020508,138.06566293552441,32.41049834936137
2013-05-21,132.1699981689453,133.64999389648438,131.4499969482422,132.8800048828125,35.73618949443076,141.22500986216798,137.26950830035543,32.86284317484256
2013-05-22,134.17999267578125,136.77000427246094,130.9499969482422,131.94000244140625,34.35560194727698,140.3950095614758,136.48994607888048,31.868532346706612
2013-05-23,134.50999450683594,134.83999633789062,133.1199951171875,134.61000061035156,41.29322355607458,139.63140928483898,135.8477812422703,30.945243720580375
2013-05-24,134.11000061035156,134.50999450683594,133.63999938964844,133.75999450683594,39.84934749125494,138.9288970303331,135.3354884871325,30.08790428203458
2013-05-28,133.67999267578125,135.57000732421875,132.8000030517578,133.49000549316406,39.37835130525631,138.2825857561877,134.92614176694934,28.806677347203937
2013-05-29,134.08999633789062,134.91000366210938,133.63999938964844,134.8300018310547,42.98050114516196,137.68797938397392,134.64986376473007,27.616966622004053
2013-05-30,136.6699981689453,137.11000061035156,136.25999450683594,136.6999969482422,47.65495772657807,137.14094152153726,134.56057201965,25.744404961012975
2013-05-31,135.7100067138672,136.0500030517578,133.88999938964844,133.9199981689453,42.12596056312644,137.11000061035156,134.5261083642725,24.695962194556557
2013-06-03,134.77000427246094,136.97999572753906,134.42999267578125,136.50999450683594,48.16042757441677,137.11000061035156,134.5903023551108,23.33057376018187
2013-06-04,135.2100067138672,135.44000244140625,134.27000427246094,135.22999572753906,45.62830598752029,136.97999572753906,134.6907777017375,22.123866384345686
2013-06-05,135.47000122070312,136.3699951171875,135.00999450683594,135.52000427246094,46.31698530532408,136.97999572753906,134.80666601098062,20.59498790583413
2013-06-06,135.38999938964844,137.6199951171875,134.97999572753906,136.52999877929688,48.751531228361515,130.85000610351562,134.96090314631803,19.59152007287354
2013-06-07,134.11000061035156,134.6199951171875,133.17999267578125,133.27999877929688,42.13048571708212,130.98540588378907,135.0242597740396,18.490269634016105
2013-06-10,133.3000030517578,134.27999877929688,132.99000549316406,133.94000244140625,43.79974673913221,131.11809766845704,135.00410537259035,17.545077338944555
2013-06-11,132.30999755859375,133.50999450683594,132.24000549316406,133.25,42.42204569289454,131.24813561743164,134.89946531203697,16.977796161375508
2013-06-12,132.9499969482422,134.8300018310547,132.8300018310547,134.25,45.1164315233625,131.37557280742675,134.77286709737263,15.824865126912487
2013-06-13,133.30999755859375,134.1999969482422,132.82000732421875,133.74000549316406,43.98593922826578,131.50046125362198,134.63433038883989,14.758902741625025
2013-06-14,134.0,134.60000610351562,133.8800048828125,134.42999267578125,45.95889475506224,131.6228519308933,134.5206052097784,13.8372414020945
2013-06-17,133.88999938964844,134.05999755859375,133.52000427246094,133.77000427246094,44.349763356877894,131.7427947946192,134.41591586597187,12.904022900157893
2013-06-18,132.72000122070312,132.9600067138672,131.52999877929688,132.1300048828125,40.55041350998278,137.6199951171875,134.2563821186663,12.981096238414628
2013-06-19,132.5800018310547,133.14999389648438,130.3800048828125,130.58999633789062,37.31749615259816,137.4981951904297,133.98616671293001,13.52278478560645
2013-06-20,125.22000122070312,126.37999725341797,123.33000183105469,123.5999984741211,26.85278498774708,137.213467578125,133.36853968993074,15.930072422410996
2013-06-21,125.16000366210938,125.56999969482422,124.45999908447266,125.05000305175781,31.165006283313545,136.38045963330077,132.50000746636547,18.16541094230093
2013-06-24,124.30999755859375,124.69999694824219,123.30999755859375,123.93000030517578,29.708161067762433,135.597432165166,131.4649003094387,20.4661399792128
2013-06-25,123.6500015258789,123.9000015258789,122.87999725341797,123.47000122070312,29.10635497831018,134.61443739664023,130.35269135780302,22.685745292760092
2013-06-26,119.87999725341797,119.9000015258789,118.05999755859375,118.27999877929688,23.357275957569787,133.440993382318,129.058851136733,25.511139336573187
2013-06-27,119.0999984741211,119.51000213623047,115.6500015258789,115.94000244140625,21.31322411245518,131.5952738834711,127.56075101554035,28.421324584876377
2013-06-28,115.22000122070312,119.33000183105469,114.68000030517578,119.11000061035156,30.221976639433784,129.36293575340818,126.07753501442838,31.229778626768535
2013-07-01,119.94000244140625,121.94999694824219,119.37999725341797,121.12999725341797,35.252513951417406,127.013666081691,124.80002446544304,32.47725690088786
2013-07-02,121.33999633789062,121.47000122070312,119.77999877929688,120.05000305175781,33.84750891029819,125.04027955744857,123.73874339965123,33.635629583998664
2013-07-03,120.69999694824219,121.7699966430664,120.54000091552734,120.73999786376953,35.61311686312046,123.38263487708493,122.90561262238569,34.55349989887429
2013-07-05,118.08000183105469,118.18000030517578,116.73999786376953,118.08999633789062,32.07259591717742,121.99021334557946,122.17772264010436,36.049828434970436
2013-07-08,119.08999633789062,119.66000366210938,118.93000030517578,119.51000213623047,35.75815891520057,121.7699966430664,121.5709228701182,36.7061554528003
2013-07-09,120.83999633789062,121.51000213623047,120.05000305175781,120.62000274658203,38.56422531410371,114.68000030517578,121.12210087660344,36.469065148622064
2013-07-10,121.1500015258789,122.3499984741211,120.58999633789062,120.94999694824219,39.41152637659391,114.81660034179687,120.83007415116327,35.88333505611225
2013-07-11,124.26000213623047,124.36000061035156,123.47000122070312,124.23999786376953,47.22617378722597,115.11793626708985,120.78650938628917,34.51504080618671
2013-07-12,123.5199966430664,124.30000305175781,123.31999969482422,124.12999725341797,47.00786377637362,115.67246012768555,120.95169043274012,33.287186541259
2013-07-15,124.08000183105469,124.38999938964844,123.83999633789062,124.18000030517578,47.12751213239436,116.19371255664551,121.25546440651993,32.10834005922208
2013-07-16,124.76000213623047,125.20999908447266,124.33000183105469,124.88999938964844,48.8920450837362,116.84941550328574,121.6561591427183,30.652131993230817
2013-07-17,125.04000091552734,125.69999694824219,122.7300033569336,123.31999969482422,45.29246034319648,117.68547386140443,122.04331104551169,29.82631297295031
2013-07-18,124.11000061035156,124.5199966430664,123.77999877929688,124.01000213623047,47.13459554010836,118.64721663182496,122.39891795215416,29.059481025546976
2013-07-19,124.88999938964844,125.41999816894531,124.6500015258789,125.11000061035156,50.02370824241276,119.49355026979502,122.75339427888898,27.908102938297194
2013-07-22,127.6500015258789,129.4600067138672,127.58999633789062,128.83999633789062,58.3381390673378,120.23832387120868,123.24106405497922,26.602060754424766
2013-07-23,128.6999969482422,130.13999938964844,128.35000610351562,129.7100067138672,60.00933696976411,121.52935946918087,123.88135612073982,25.61491124739495
2013-07-24,129.1699981689453,129.39999389648438,126.87000274658203,127.4800033569336,54.02706243319144,122.90706185645568,124.53415118995349,24.088341022371885
2013-07-25,127.69999694824219,128.8699951171875,127.63999938964844,128.6699981689453,56.518099900606835,124.06433186176652,125.17458720443088,22.670811527707617
2013-07-26,128.11000061035156,128.97000122070312,126.77999877929688,128.77999877929688,56.751383888197104,125.03643866622762,125.7788560720799,21.10987858280524
2013-07-29,128.4499969482422,128.77999877929688,128.25,128.47000122070312,55.84212776114617,125.85300838197496,126.31541849159757,19.66044084825304
